ReleasePackageName,ReleasePackageVersion,ReleaseNumber,ReleaseARCH,ReleaseSizeBytes,ReleaseSourceRPM
samba-common-tools,4.23.5,109.el10_2,x86_64,1462973,samba-4.23.5-109.el10_2.src.rpm
xfsprogs,6.16.0,1.el10,x86_64,4355346,xfsprogs-6.16.0-1.el10.src.rpm
hplip-libs,3.23.12,10.el10_2.5,x86_64,439294,hplip-3.23.12-10.el10_2.5.src.rpm
python3-file-magic,5.45,9.el10,noarch,29812,file-5.45-9.el10.src.rpm
sos,4.11.0,1.el10_2,noarch,4168375,sos-4.11.0-1.el10_2.src.rpm
openssl,3.5.5,6.el10_2,x86_64,1909236,openssl-3.5.5-6.el10_2.src.rpm
nss,3.112.0,8.el10_1,x86_64,1981630,nss-3.112.0-8.el10_1.src.rpm
nss-sysinit,3.112.0,8.el10_1,x86_64,18463,nss-3.112.0-8.el10_1.src.rpm
poppler,24.02.0,7.el10_2.2,x86_64,3623969,poppler-24.02.0-7.el10_2.2.src.rpm
poppler-glib,24.02.0,7.el10_2.2,x86_64,588720,poppler-24.02.0-7.el10_2.2.src.rpm
poppler-cpp,24.02.0,7.el10_2.2,x86_64,133142,poppler-24.02.0-7.el10_2.2.src.rpm
libcupsfilters,2.0.0,11.el10,x86_64,1603078,libcupsfilters-2.0.0-11.el10.src.rpm
cups-filters,2.0.0,11.el10,x86_64,1098761,cups-filters-2.0.0-11.el10.src.rpm
cups-filters-driverless,2.0.0,11.el10,x86_64,50244,cups-filters-2.0.0-11.el10.src.rpm
cups-browsed,2.0.0,9.el10,x86_64,410615,cups-browsed-2.0.0-9.el10.src.rpm
cups,2.4.10,18.el10_2,x86_64,8558907,cups-2.4.10-18.el10_2.src.rpm
pkcs11-provider,1.0,3.el10_0,x86_64,352068,pkcs11-provider-1.0-3.el10_0.src.rpm
wpa_supplicant,2.11,5.el10,x86_64,6726931,wpa_supplicant-2.11-5.el10.src.rpm
NetworkManager-wifi,1.56.0,2.el10_2,x86_64,178744,NetworkManager-1.56.0-2.el10_2.src.rpm
sequoia-sq,1.3.1.1,1.el10,x86_64,20248778,rust-sequoia-sq-1.3.1.1-1.el10.src.rpm
volume_key-libs,0.3.12,26.el10,x86_64,715531,volume_key-0.3.12-26.el10.src.rpm
libblockdev-crypto,3.4.0,2.el10,x86_64,73328,libblockdev-3.4.0-2.el10.src.rpm
udisks2,2.11.0,2.el10_2.1,x86_64,3154629,udisks2-2.11.0-2.el10_2.1.src.rpm
gvfs,1.54.4,4.el10,x86_64,1251617,gvfs-1.54.4-4.el10.src.rpm
fwupd-plugin-flashrom,2.0.19,4.1.el10_2,x86_64,36611,fwupd-2.0.19-4.1.el10_2.src.rpm
fwupd,2.0.19,4.1.el10_2,x86_64,10939361,fwupd-2.0.19-4.1.el10_2.src.rpm
mokutil,0.7.2,4.el10,x86_64,101106,mokutil-0.7.2-4.el10.src.rpm
rpm-sequoia,1.10.1.1,2.el10,x86_64,2680760,rust-rpm-sequoia-1.10.1.1-2.el10.src.rpm
rpm-plugin-audit,4.19.1.1,23.el10,x86_64,16413,rpm-4.19.1.1-23.el10.src.rpm
rpm-libs,4.19.1.1,23.el10,x86_64,743104,rpm-4.19.1.1-23.el10.src.rpm
libsolv,0.7.33,5.el10_2,x86_64,977543,libsolv-0.7.33-5.el10_2.src.rpm
librepo,1.19.0,1.el10,x86_64,233801,librepo-1.19.0-1.el10.src.rpm
libdnf,0.73.1,15.el10_2.rocky.0.1,x86_64,2257270,libdnf-0.73.1-15.el10_2.rocky.0.1.src.rpm
python3-libdnf,0.73.1,15.el10_2.rocky.0.1,x86_64,4082207,libdnf-0.73.1-15.el10_2.rocky.0.1.src.rpm
python3-hawkey,0.73.1,15.el10_2.rocky.0.1,x86_64,317200,libdnf-0.73.1-15.el10_2.rocky.0.1.src.rpm
rpm,4.19.1.1,23.el10,x86_64,3101093,rpm-4.19.1.1-23.el10.src.rpm
policycoreutils,3.10,2.el10_2,x86_64,935041,policycoreutils-3.10-2.el10_2.src.rpm
selinux-policy-targeted-extra,42.1.18,4.el10_2.3,noarch,815698,selinux-policy-42.1.18-4.el10_2.3.src.rpm
selinux-policy,42.1.18,4.el10_2.3,noarch,32606,selinux-policy-42.1.18-4.el10_2.3.src.rpm
selinux-policy-targeted,42.1.18,4.el10_2.3,noarch,18567558,selinux-policy-42.1.18-4.el10_2.3.src.rpm
container-selinux,2.246.0,1.el10,noarch,75703,container-selinux-2.246.0-1.el10.src.rpm
containers-common,5.8,2.el10,noarch,137720,containers-common-5.8-2.el10.src.rpm
passt-selinux,0^20251210.gd04c480,6.el10_2,noarch,299144,passt-0^20251210.gd04c480-6.el10_2.src.rpm
passt,0^20251210.gd04c480,6.el10_2,x86_64,1303570,passt-0^20251210.gd04c480-6.el10_2.src.rpm
containers-common-extra,5.8,2.el10,noarch,0,containers-common-5.8-2.el10.src.rpm
podman,5.8.2,5.el10_2,x86_64,52024050,podman-5.8.2-5.el10_2.src.rpm
adcli-selinux,0.9.3.1,3.el10,noarch,81512,adcli-0.9.3.1-3.el10.src.rpm
adcli,0.9.3.1,3.el10,x86_64,378090,adcli-0.9.3.1-3.el10.src.rpm
sssd-ad,2.12.0,3.el10_2.1,x86_64,434286,sssd-2.12.0-3.el10_2.1.src.rpm
sssd,2.12.0,3.el10_2.1,x86_64,35147,sssd-2.12.0-3.el10_2.1.src.rpm
authselect,1.5.2,1.el10,x86_64,222264,authselect-1.5.2-1.el10.src.rpm
cockpit-ws-selinux,356.2,1.el10_2.rocky.0.1,x86_64,45766,cockpit-356.2-1.el10_2.rocky.0.1.src.rpm
cockpit-ws,356.2,1.el10_2.rocky.0.1,x86_64,1960805,cockpit-356.2-1.el10_2.rocky.0.1.src.rpm
smartmontools-selinux,7.4,9.el10,noarch,33914,smartmontools-7.4-9.el10.src.rpm
selinux-policy-extra,42.1.18,4.el10_2.3,noarch,0,selinux-policy-42.1.18-4.el10_2.3.src.rpm
python3-policycoreutils,3.10,2.el10_2,noarch,6096204,policycoreutils-3.10-2.el10_2.src.rpm
policycoreutils-python-utils,3.10,2.el10_2,noarch,96720,policycoreutils-3.10-2.el10_2.src.rpm
flatpak-selinux,1.16.0,9.el10_2.1,noarch,12984,flatpak-1.16.0-9.el10_2.1.src.rpm
rpm-build-libs,4.19.1.1,23.el10,x86_64,198960,rpm-4.19.1.1-23.el10.src.rpm
rpm-sign-libs,4.19.1.1,23.el10,x86_64,32070,rpm-4.19.1.1-23.el10.src.rpm
python3-rpm,4.19.1.1,23.el10,x86_64,175474,rpm-4.19.1.1-23.el10.src.rpm
setroubleshoot-server,3.3.35,4.el10,x86_64,1503479,setroubleshoot-3.3.35-4.el10.src.rpm
cockpit-system,356.2,1.el10_2.rocky.0.1,noarch,5349004,cockpit-356.2-1.el10_2.rocky.0.1.src.rpm
cockpit-storaged,356.2,1.el10_2.rocky.0.1,noarch,871708,cockpit-356.2-1.el10_2.rocky.0.1.src.rpm
rpm-plugin-systemd-inhibit,4.19.1.1,23.el10,x86_64,16555,rpm-4.19.1.1-23.el10.src.rpm
python3-dnf,4.20.0,22.el10_2.rocky.0.1,noarch,2808077,dnf-4.20.0-22.el10_2.rocky.0.1.src.rpm
dnf,4.20.0,22.el10_2.rocky.0.1,noarch,2639324,dnf-4.20.0-22.el10_2.rocky.0.1.src.rpm
kpatch-dnf,0.9.7_0.5,5.el10,noarch,30099,kpatch-0.9.7-5.el10.src.rpm
python3-dnf-plugins-core,4.7.0,10.el10,noarch,1239974,dnf-plugins-core-4.7.0-10.el10.src.rpm
dnf-plugins-core,4.7.0,10.el10,noarch,22682,dnf-plugins-core-4.7.0-10.el10.src.rpm
apr-util-lmdb,1.6.3,23.el10_1,x86_64,15475,apr-util-1.6.3-23.el10_1.src.rpm
apr-util,1.6.3,23.el10_1,x86_64,225647,apr-util-1.6.3-23.el10_1.src.rpm
apr-util-openssl,1.6.3,23.el10_1,x86_64,23967,apr-util-1.6.3-23.el10_1.src.rpm
httpd-tools,2.4.63,13.el10_2.5,x86_64,203601,httpd-2.4.63-13.el10_2.5.src.rpm
httpd-core,2.4.63,13.el10_2.5,x86_64,4898467,httpd-2.4.63-13.el10_2.5.src.rpm
mod_http2,2.0.29,4.el10_2.2,x86_64,446224,mod_http2-2.0.29-4.el10_2.2.src.rpm
mod_lua,2.4.63,13.el10_2.5,x86_64,141295,httpd-2.4.63-13.el10_2.5.src.rpm
httpd,2.4.63,13.el10_2.5,x86_64,57813,httpd-2.4.63-13.el10_2.5.src.rpm
nmap-ncat,7.92,5.el10,x86_64,480635,nmap-7.92-5.el10.src.rpm
openssl-devel,3.5.5,6.el10_2,x86_64,4648897,openssl-3.5.5-6.el10_2.src.rpm
llvm-filesystem,21.1.8,1.el10,x86_64,0,llvm-21.1.8-1.el10.src.rpm
llvm-libs,21.1.8,1.el10,x86_64,125404999,llvm-21.1.8-1.el10.src.rpm
mesa-libgbm,25.2.7,4.el10.rocky.0.1,x86_64,24228,mesa-25.2.7-4.el10.rocky.0.1.src.rpm
mesa-dri-drivers,25.2.7,4.el10.rocky.0.1,x86_64,44837258,mesa-25.2.7-4.el10.rocky.0.1.src.rpm
gstreamer1-plugins-base,1.26.7,2.el10_2,x86_64,7854065,gstreamer1-plugins-base-1.26.7-2.el10_2.src.rpm
xdg-desktop-portal,1.20.0,2.el10,x86_64,1994574,xdg-desktop-portal-1.20.0-2.el10.src.rpm
tracker-miners,3.7.4,1.el10,x86_64,4388417,tracker-miners-3.7.4-1.el10.src.rpm
ibus-gtk3,1.5.32,1.el10,x86_64,40920,ibus-1.5.32-1.el10.src.rpm
gtk3,3.24.43,5.el10,x86_64,23388250,gtk3-3.24.43-5.el10.src.rpm
xdg-desktop-portal-gtk,1.15.3,1.el10,x86_64,488023,xdg-desktop-portal-gtk-1.15.3-1.el10.src.rpm
gnome-desktop3,44.1,5.el10_2,x86_64,3127336,gnome-desktop3-44.1-5.el10_2.src.rpm
gnome-settings-daemon,47.2,10.el10_2.rocky.0.2,x86_64,6358607,gnome-settings-daemon-47.2-10.el10_2.rocky.0.2.src.rpm
gnome-session,46.0,11.el10,x86_64,1577280,gnome-session-46.0-11.el10.src.rpm
ibus-setup,1.5.32,1.el10,noarch,335313,ibus-1.5.32-1.el10.src.rpm
ibus,1.5.32,1.el10,x86_64,140415484,ibus-1.5.32-1.el10.src.rpm
vte291,0.78.6,1.el10,x86_64,985361,vte291-0.78.6-1.el10.src.rpm
flatpak,1.16.0,9.el10_2.1,x86_64,6830231,flatpak-1.16.0-9.el10_2.1.src.rpm
pipewire-gstreamer,1.4.11,1.el10_2,x86_64,173349,pipewire-1.4.11-1.el10_2.src.rpm
xorg-x11-server-Xwayland,24.1.9,4.el10_2.3,x86_64,2374360,xorg-x11-server-Xwayland-24.1.9-4.el10_2.3.src.rpm
vulkan-loader,1.4.328.1,1.el10,x86_64,570282,vulkan-loader-1.4.328.1-1.el10.src.rpm
mesa-vulkan-drivers,25.2.7,4.el10.rocky.0.1,x86_64,126979010,mesa-25.2.7-4.el10.rocky.0.1.src.rpm
gtk4,4.16.7,4.el10,x86_64,25779326,gtk4-4.16.7-4.el10.src.rpm
libadwaita,1.6.10,1.el10,x86_64,2922380,libadwaita-1.6.10-1.el10.src.rpm
gnome-desktop4,44.1,5.el10_2,x86_64,516451,gnome-desktop3-44.1-5.el10_2.src.rpm
xdg-desktop-portal-gnome,47.3,1.el10,x86_64,885095,xdg-desktop-portal-gnome-47.3-1.el10.src.rpm
gvfs-goa,1.54.4,4.el10,x86_64,104140,gvfs-1.54.4-4.el10.src.rpm
gnome-online-accounts,3.52.8,1.el10,x86_64,2297761,gnome-online-accounts-3.52.8-1.el10.src.rpm
libportal-gtk4,0.9.0,3.el10,x86_64,32632,libportal-0.9.0-3.el10.src.rpm
libspelling,0.4.8,1.el10,x86_64,251999,libspelling-0.4.8-1.el10.src.rpm
papers-libs,48.7,3.el10,x86_64,856029,papers-48.7-3.el10.src.rpm
papers-previewer,48.7,3.el10,x86_64,56852,papers-48.7-3.el10.src.rpm
papers-thumbnailer,48.7,3.el10,x86_64,25038,papers-48.7-3.el10.src.rpm
nautilus,47.6,2.el10,x86_64,14243296,nautilus-47.6-2.el10.src.rpm
papers-nautilus,48.7,3.el10,x86_64,19932,papers-48.7-3.el10.src.rpm
mutter,49.4,4.el10_2,x86_64,13817736,mutter-49.4-4.el10_2.src.rpm
gnome-software-fedora-langpacks,47.5,2.el10,x86_64,44520,gnome-software-47.5-2.el10.src.rpm
gnome-software,47.5,2.el10,x86_64,10129550,gnome-software-47.5-2.el10.src.rpm
vte291-gtk4,0.78.6,1.el10,x86_64,803331,vte291-0.78.6-1.el10.src.rpm
gnome-remote-desktop,49.3,4.el10_2,x86_64,1976529,gnome-remote-desktop-49.3-4.el10_2.src.rpm
python3-perf,6.12.0,211.47.1.el10_2,x86_64,9999164,kernel-6.12.0-211.47.1.el10_2.src.rpm
tuned,2.27.0,2.el10_2,noarch,1635736,tuned-2.27.0-2.el10_2.src.rpm
tuned-ppd,2.27.0,2.el10_2,noarch,7123,tuned-2.27.0-2.el10_2.src.rpm
gnome-control-center,47.7,7.el10,x86_64,23900530,gnome-control-center-47.7-7.el10.src.rpm
gdm,47.0,22.el10_2,x86_64,5142425,gdm-47.0-22.el10_2.src.rpm
gnome-shell,49.4,8.el10_2.rocky.0.2,x86_64,15019066,gnome-shell-49.4-8.el10_2.rocky.0.2.src.rpm
gnome-session-wayland-session,46.0,11.el10,x86_64,16296,gnome-session-46.0-11.el10.src.rpm
gnome-shell-extension-background-logo,49.0,1.el10,noarch,59971,gnome-shell-extension-background-logo-49.0-1.el10.src.rpm
gnome-initial-setup,46.7,3.el10.rocky.0.1,x86_64,1872924,gnome-initial-setup-46.7-3.el10.rocky.0.1.src.rpm
ptyxis,47.13,1.el10,x86_64,1678033,ptyxis-47.13-1.el10.src.rpm
papers,48.7,3.el10,x86_64,15919819,papers-48.7-3.el10.src.rpm
gnome-text-editor,47.4,2.el10,x86_64,2196641,gnome-text-editor-47.4-2.el10.src.rpm
gnome-calculator,46.3,1.el10,x86_64,7202852,gnome-calculator-46.3-1.el10.src.rpm
gnome-settings-daemon-server-defaults,47.2,10.el10_2.rocky.0.2,x86_64,141,gnome-settings-daemon-47.2-10.el10_2.rocky.0.2.src.rpm
firefox,140.13.0,1.el10_2,x86_64,329743847,firefox-140.13.0-1.el10_2.src.rpm
open-vm-tools-desktop,13.0.10,1.el10,x86_64,9700740,open-vm-tools-13.0.10-1.el10.src.rpm
mesa-libEGL,25.2.7,4.el10.rocky.0.1,x86_64,321959,mesa-25.2.7-4.el10.rocky.0.1.src.rpm
mesa-libGL,25.2.7,4.el10.rocky.0.1,x86_64,301057,mesa-25.2.7-4.el10.rocky.0.1.src.rpm
bpftool,7.7.0,2.el10,x86_64,744972,bpftool-7.7.0-2.el10.src.rpm
php-devel,8.3.32,1.el10_2,x86_64,6236133,php-8.3.32-1.el10_2.src.rpm
nmap,7.92,5.el10,x86_64,24896631,nmap-7.92-5.el10.src.rpm
php,8.3.32,1.el10_2,x86_64,0,php-8.3.32-1.el10_2.src.rpm
mod_ssl,2.4.63,13.el10_2.5,x86_64,266614,httpd-2.4.63-13.el10_2.5.src.rpm
epel-release,10,8.el10_2,noarch,25990,epel-release-10-8.el10_2.src.rpm
yum-utils,4.7.0,10.el10,noarch,21917,dnf-plugins-core-4.7.0-10.el10.src.rpm
kpatch,0.9.7,5.el10,noarch,17962,kpatch-0.9.7-5.el10.src.rpm
yum,4.20.0,22.el10_2.rocky.0.1,noarch,81183,dnf-4.20.0-22.el10_2.rocky.0.1.src.rpm
cockpit,356.2,1.el10_2.rocky.0.1,x86_64,36636,cockpit-356.2-1.el10_2.rocky.0.1.src.rpm
smartmontools,7.4,9.el10,x86_64,2311128,smartmontools-7.4-9.el10.src.rpm
realmd,0.17.1,13.el10,x86_64,857577,realmd-0.17.1-13.el10.src.rpm
cockpit-podman,121,1.el10,noarch,626634,cockpit-podman-121-1.el10.src.rpm
buildah,1.43.1,4.el10_2,x86_64,33765245,buildah-1.43.1-4.el10_2.src.rpm
rpm-plugin-selinux,4.19.1.1,23.el10,x86_64,16309,rpm-4.19.1.1-23.el10.src.rpm
shim-x64,16.1,2.el10,x86_64,5121926,shim-16.1-2.el10.src.rpm
gvfs-fuse,1.54.4,4.el10,x86_64,51033,gvfs-1.54.4-4.el10.src.rpm
gvfs-gphoto2,1.54.4,4.el10,x86_64,174023,gvfs-1.54.4-4.el10.src.rpm
gvfs-mtp,1.54.4,4.el10,x86_64,173908,gvfs-1.54.4-4.el10.src.rpm
gvfs-smb,1.54.4,4.el10,x86_64,102812,gvfs-1.54.4-4.el10.src.rpm
poppler-utils,24.02.0,7.el10_2.2,x86_64,792208,poppler-24.02.0-7.el10_2.2.src.rpm
libsane-hpaio,3.23.12,10.el10_2.5,x86_64,185723,hplip-3.23.12-10.el10_2.5.src.rpm
samba,4.23.5,109.el10_2,x86_64,2933151,samba-4.23.5-109.el10_2.src.rpm
firewalld,2.4.3,2.el10_2,noarch,2199076,firewalld-2.4.3-2.el10_2.src.rpm
python3-urllib3,1.26.19,4.el10_2,noarch,1052083,python-urllib3-1.26.19-4.el10_2.src.rpm
vim-enhanced,9.1.083,9.el10_2.12,x86_64,4153363,vim-9.1.083-9.el10_2.12.src.rpm
crypto-policies-scripts,20260216,1.git0e54016.el10,noarch,386773,crypto-policies-20260216-1.git0e54016.el10.src.rpm
python3-charset-normalizer,3.4.2,1.el10,noarch,337674,python-charset-normalizer-3.4.2-1.el10.src.rpm
usbutils,018,1.el10,x86_64,320956,usbutils-018-1.el10.src.rpm
orca,48.9,1.el10,noarch,19668713,orca-48.9-1.el10.src.rpm
sssd-kcm,2.12.0,3.el10_2.1,x86_64,235407,sssd-2.12.0-3.el10_2.1.src.rpm
NetworkManager-bluetooth,1.56.0,2.el10_2,x86_64,111741,NetworkManager-1.56.0-2.el10_2.src.rpm
plymouth-system-theme,24.004.60,17.el10,x86_64,0,plymouth-24.004.60-17.el10.src.rpm
kernel,6.12.0,211.47.1.el10_2,x86_64,0,kernel-6.12.0-211.47.1.el10_2.src.rpm
NetworkManager-adsl,1.56.0,2.el10_2,x86_64,40880,NetworkManager-1.56.0-2.el10_2.src.rpm
NetworkManager-tui,1.56.0,2.el10_2,x86_64,750063,NetworkManager-1.56.0-2.el10_2.src.rpm
grub2-efi-x64,2.12,46.el10_2.rocky.0.1,x86_64,6596626,grub2-2.12-46.el10_2.rocky.0.1.src.rpm
dracut-config-rescue,107,9.el10_2,x86_64,4990,dracut-107-9.el10_2.src.rpm
hyperv-daemons,0,0.50.20220731git.el10,x86_64,0,hyperv-daemons-0-0.50.20220731git.el10.src.rpm
git-core,2.52.0,1.el10,x86_64,25125233,git-2.52.0-1.el10.src.rpm
openssh-server,9.9p1,25.el10_2.rocky.0.1,x86_64,1506270,openssh-9.9p1-25.el10_2.rocky.0.1.src.rpm
grub2-tools-extra,2.12,46.el10_2.rocky.0.1,x86_64,5539893,grub2-2.12-46.el10_2.rocky.0.1.src.rpm
rsyslog-gnutls,8.2510.0,5.el10,x86_64,54123,rsyslog-8.2510.0-5.el10.src.rpm
rsyslog-gssapi,8.2510.0,5.el10,x86_64,58220,rsyslog-8.2510.0-5.el10.src.rpm
rsyslog-relp,8.2510.0,5.el10,x86_64,66878,rsyslog-8.2510.0-5.el10.src.rpm
bluez-obexd,5.85,1.el10,x86_64,371454,bluez-5.85-1.el10.src.rpm
pipewire-alsa,1.4.11,1.el10_2,x86_64,161654,pipewire-1.4.11-1.el10_2.src.rpm
pipewire-pulseaudio,1.4.11,1.el10_2,x86_64,459053,pipewire-1.4.11-1.el10_2.src.rpm
pipewire-utils,1.4.11,1.el10_2,x86_64,1527232,pipewire-1.4.11-1.el10_2.src.rpm
at,3.2.5,14.el10,x86_64,128932,at-3.2.5-14.el10.src.rpm
chrony,4.8,2.el10,x86_64,704764,chrony-4.8-2.el10.src.rpm
microcode_ctl,20260512,1.1.el10_2,noarch,19225223,microcode_ctl-20260512-1.1.el10_2.src.rpm
psacct,6.6.4,26.el10,x86_64,220724,psacct-6.6.4-26.el10.src.rpm
alsa-utils,1.2.15.2,1.el10,x86_64,2479449,alsa-utils-1.2.15.2-1.el10.src.rpm
dnsmasq,2.90,7.el10_2,x86_64,794823,dnsmasq-2.90-7.el10_2.src.rpm
qemu-guest-agent,10.1.0,16.el10_2.2,x86_64,1849834,qemu-kvm-10.1.0-16.el10_2.2.src.rpm
nvme-cli,2.16,2.el10,x86_64,7281669,nvme-cli-2.16-2.el10.src.rpm
strace,6.12,3.el10,x86_64,2674211,strace-6.12-3.el10.src.rpm
composer,2.10.2,1.el10_2,noarch,6249242,composer-2.10.2-1.el10_2.src.rpm
pie,1.4.8,1.el10_2,noarch,19379917,pie-1.4.8-1.el10_2.src.rpm
php-mysqlnd,8.3.32,1.el10_2,x86_64,387139,php-8.3.32-1.el10_2.src.rpm
php-bcmath,8.3.32,1.el10_2,x86_64,67605,php-8.3.32-1.el10_2.src.rpm
php-gd,8.3.32,1.el10_2,x86_64,103769,php-8.3.32-1.el10_2.src.rpm
php-gmp,8.3.32,1.el10_2,x86_64,70228,php-8.3.32-1.el10_2.src.rpm
rocky-backgrounds,100.5,3.el10,noarch,64736556,rocky-logos-100.5-3.el10.src.rpm
man-db,2.12.0,10.el10,x86_64,2838962,man-db-2.12.0-10.el10.src.rpm
rsync,3.4.4,1.el10_2,x86_64,802100,rsync-3.4.4-1.el10_2.src.rpm
libfprint,1.94.9,3.el10,x86_64,867326,libfprint-1.94.9-3.el10.src.rpm
perl-Net-SSLeay,1.94,8.el10,x86_64,1412004,perl-Net-SSLeay-1.94-8.el10.src.rpm
irqbalance,1.9.4,6.el10,x86_64,94617,irqbalance-1.9.4-6.el10.src.rpm
ncurses,6.4,15.20240127.el10_1,x86_64,638762,ncurses-6.4-15.20240127.el10_1.src.rpm
vim-minimal,9.1.083,9.el10_2.12,x86_64,1698358,vim-9.1.083-9.el10_2.12.src.rpm
quota,4.09,10.el10,x86_64,711781,quota-4.09-10.el10.src.rpm
xdg-user-dirs,0.18,7.el10,x86_64,174734,xdg-user-dirs-0.18-7.el10.src.rpm
zip,3.0,45.el10,x86_64,730233,zip-3.0-45.el10.src.rpm
ImageMagick-devel,7.1.1.47,1.el10_1,x86_64,503446,ImageMagick-7.1.1.47-1.el10_1.src.rpm
perl-DBI,1.643,26.el10_2.3,x86_64,1926257,perl-DBI-1.643-26.el10_2.3.src.rpm
perl-Math-Complex,1.62,514.el10,noarch,86995,perl-5.40.2-514.el10.src.rpm
perl-B,1.89,514.el10,x86_64,509884,perl-5.40.2-514.el10.src.rpm
perl-File-Path,2.18,512.el10,noarch,65002,perl-File-Path-2.18-512.el10.src.rpm
perl-Getopt-Std,1.14,514.el10,noarch,11449,perl-5.40.2-514.el10.src.rpm
libqmi-utils,1.34.0,9.el10,x86_64,863944,libqmi-1.34.0-9.el10.src.rpm
ledmon,1.1.0,2.el10,x86_64,224875,ledmon-1.1.0-2.el10.src.rpm
sg3_utils,1.48,7.el10_2.1,x86_64,3233028,sg3_utils-1.48-7.el10_2.1.src.rpm
ledmon-libs,1.1.0,2.el10,x86_64,82532,ledmon-1.1.0-2.el10.src.rpm
iproute-tc,6.17.0,2.el10,x86_64,937881,iproute-6.17.0-2.el10.src.rpm
libmbim-utils,1.32.0,1.el10,x86_64,332953,libmbim-1.32.0-1.el10.src.rpm
p11-kit-client,0.26.4,1.el10_2,x86_64,1363385,p11-kit-0.26.4-1.el10_2.src.rpm
cyrus-sasl-plain,2.1.28,30.el10_2,x86_64,48622,cyrus-sasl-2.1.28-30.el10_2.src.rpm
dbus-broker,36,4.el10,x86_64,395678,dbus-broker-36-4.el10.src.rpm
lshw,B.02.20,9.el10,x86_64,893668,lshw-B.02.20-9.el10.src.rpm
libatomic,14.3.1,4.4.el10,x86_64,37586,gcc-14.3.1-4.4.el10.src.rpm
libibverbs,61.0,1.el10,x86_64,1352266,rdma-core-61.0-1.el10.src.rpm
libsysfs,2.1.1,15.el10,x86_64,75916,sysfsutils-2.1.1-15.el10.src.rpm
osinfo-db,20250606,2.el10.rocky.20260312,noarch,4458886,osinfo-db-20250606-2.el10.rocky.20260312.src.rpm
iwlwifi-dvm-firmware,20260707,23.1.el10_2,noarch,1908317,linux-firmware-20260707-23.1.el10_2.src.rpm
iwlwifi-mvm-firmware,20260707,23.1.el10_2,noarch,86913546,linux-firmware-20260707-23.1.el10_2.src.rpm
libertas-firmware,20260707,23.1.el10_2,noarch,1360954,linux-firmware-20260707-23.1.el10_2.src.rpm
netronome-firmware,20260707,23.1.el10_2,noarch,4665099,linux-firmware-20260707-23.1.el10_2.src.rpm
redhat-display-vf-fonts,4.1.0,1.el10,noarch,466075,redhat-fonts-4.1.0-1.el10.src.rpm
rootfiles,8.1,54.el10,noarch,1216,rootfiles-8.1-54.el10.src.rpm
man-pages,6.06,13.el10_2,noarch,2947237,man-pages-6.06-13.el10_2.src.rpm
NetworkManager-config-server,1.56.0,2.el10_2,noarch,463,NetworkManager-1.56.0-2.el10_2.src.rpm
python3-pip,23.3.2,11.el10_2,noarch,14858793,python-pip-23.3.2-11.el10_2.src.rpm
gstreamer1-plugins-bad-free-libs,1.26.7,2.el10_2.7,x86_64,3345611,gstreamer1-plugins-bad-free-1.26.7-2.el10_2.7.src.rpm
bind-license,9.18.33,15.el10_2.10,noarch,19672,bind-9.18.33-15.el10_2.10.src.rpm
bind-libs,9.18.33,15.el10_2.10,x86_64,3781839,bind-9.18.33-15.el10_2.10.src.rpm
bind-utils,9.18.33,15.el10_2.10,x86_64,700738,bind-9.18.33-15.el10_2.10.src.rpm
gstreamer1-plugins-bad-free,1.26.7,2.el10_2.7,x86_64,9365926,gstreamer1-plugins-bad-free-1.26.7-2.el10_2.7.src.rpm
libXfont2,2.0.6,5.el10_2.3,x86_64,336928,libXfont2-2.0.6-5.el10_2.3.src.rpm
gstreamer1-plugins-ugly-free,1.26.7,2.el10_2.2,x86_64,719330,gstreamer1-plugins-ugly-free-1.26.7-2.el10_2.2.src.rpm
gstreamer1-plugins-good,1.26.7,2.el10_2.5,x86_64,8019226,gstreamer1-plugins-good-1.26.7-2.el10_2.5.src.rpm
elinks,0.20.0,1.el10_2,x86_64,3326675,elinks-0.20.0-1.el10_2.src.rpm
